org,file_,URL,File,Lines_of_code,Require,Ensure,Include,Attribute,Hard_coded_string,Comment,Command,File_mode,SSH_KEY,defect_status
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-murano/manifests/application.pp,0,0,32,0,1,1,3,1,18,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-barbican/manifests/params.pp,0,0,31,0,0,1,0,15,2,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/examples/neutron_l3_with_to_uuid.pp,0,0,31,1,0,1,11,8,8,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-contrail/deployment_scripts/puppet/manifests/compute-hiera.pp,1,1,31,0,1,1,5,4,14,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-octavia/manifests/params.pp,0,0,30,0,0,1,0,14,2,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-watcher/manifests/params.pp,0,0,30,0,0,1,0,14,2,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-designate/manifests/db/powerdns/sync.pp,0,0,29,0,0,1,7,4,11,1,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/netconfig/connectivity_tests.pp,0,0,29,0,1,1,1,4,0,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-plumgrid/deployment_scripts/puppet/manifests/disable_openvswitch.pp,2,1,28,0,1,1,6,4,14,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-opendaylight/deployment_scripts/puppet/manifests/odl-dashboard.pp,2,0,28,0,0,1,4,6,0,1,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/cluster/manifests/ceilometer_central.pp,0,0,28,0,0,1,4,9,4,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-oslo/manifests/params.pp,0,0,26,0,0,1,0,8,2,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-swift/manifests/proxy/crossdomain.pp,1,0,26,0,0,1,3,4,13,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-opendaylight/deployment_scripts/puppet/modules/opendaylight/manifests/sfc.pp,2,0,26,0,0,1,2,1,0,2,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-swift/manifests/proxy/healthcheck.pp,0,0,26,0,0,1,3,3,15,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-cinder/manifests/scheduler/filter.pp,0,0,25,0,1,1,2,0,9,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/pacemaker/neutron/plugins/nuage.pp,1,0,24,0,0,1,0,0,20,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/pacemaker/neutron/plugins/plumgrid.pp,1,0,24,0,0,1,0,0,20,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/ui.pp,1,0,24,0,0,1,0,0,18,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/api_proxy/api_proxy.pp,0,0,23,0,0,1,4,4,0,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-vitrage/examples/vitrage.pp,4,0,23,0,0,1,10,8,0,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-zaqar/manifests/params.pp,0,0,23,0,0,1,0,5,4,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/apache/apache.pp,0,0,22,0,0,1,5,6,0,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/fuel/examples/dhcp-ranges.pp,0,1,20,0,1,1,4,3,4,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-aodh/examples/aodh.pp,0,0,19,0,0,1,5,3,0,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/l23network/manifests/examples/run_network_scheme.pp,0,0,19,0,0,1,1,0,1,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-contrail/deployment_scripts/puppet/manifests/contrail-webui.pp,1,0,19,0,0,1,0,0,13,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/cluster/manifests/neutron.pp,0,1,18,0,1,1,5,2,1,0,1,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-manila/manifests/db/sync.pp,0,0,18,0,0,1,5,6,1,1,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-contrail/deployment_scripts/puppet/manifests/controller-vip.pp,1,0,18,0,0,1,0,0,13,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-swift/manifests/proxy/proxy_logging.pp,0,0,17,0,0,1,3,3,7,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack_tasks/manifests/keystone/purge_old_admin.pp,0,0,17,0,1,1,1,2,0,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-congress/manifests/params.pp,0,0,16,0,0,1,0,0,2,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-openstack-cookiecutter/puppet-{{cookiecutter.project_name}}/manifests/params.pp,0,0,16,0,0,1,0,0,2,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/fuel/examples/puppetsync.pp,0,0,16,1,0,1,6,4,0,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-openstack-integration/manifests/init.pp,0,0,15,0,1,1,3,4,0,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-nsx-t/deployment_scripts/puppet/manifests/create-repo.pp,0,0,14,0,0,1,3,0,0,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-openstack-cookiecutter/puppet-{{cookiecutter.project_name}}/manifests/init.pp,0,0,14,0,0,1,0,0,9,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack_tasks/manifests/swift/parts/device_directory.pp,0,1,12,0,1,1,5,4,1,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-manila/deployment_scripts/puppet/modules/manila_auxiliary/tests/init.pp,1,0,12,0,0,1,0,0,11,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-mistral/tests/init.pp,1,0,12,0,0,1,0,0,11,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ec2api/tests/init.pp,1,0,12,0,0,1,0,0,11,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-ci/puppet-manifests/modules/ssh/manifests/authorized_keys.pp,0,0,10,0,1,1,2,2,1,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-manila/deployment_scripts/puppet/manifests/master.pp,0,1,6,0,1,1,2,1,0,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-nsx-t/deployment_scripts/puppet/manifests/gem-install.pp,0,0,6,0,1,1,1,0,1,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack_tasks/examples/murano/murano.pp,0,0,4,0,0,1,0,0,0,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/heat/cfn_keystone.pp,0,0,2,0,0,1,0,0,0,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-monasca/tests/apiserver.pp,0,0,1,0,0,1,0,0,0,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-datera-cinder/deployment_scripts/puppet/manifests/cinder_datera_driver.pp,0,0,1,0,0,1,0,0,0,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/plugins/plugins_rsync.pp,0,0,1,0,0,1,0,0,0,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-cinder/manifests/backend/netapp.pp,0,1,285,1,1,2,37,19,193,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack_tasks/manifests/heat/heat.pp,2,0,280,0,1,2,69,70,0,1,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack_tasks/manifests/openstack_network/server_config.pp,0,0,253,0,1,2,59,50,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack_tasks/manifests/ceilometer/controller.pp,0,0,247,0,1,2,51,47,3,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ceph/manifests/init.pp,1,0,232,0,1,2,37,12,131,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack_tasks/manifests/swift/parts/proxy.pp,2,0,222,0,2,2,53,40,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-trove/manifests/conductor.pp,2,0,192,0,0,2,55,6,66,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/l23network/manifests/l3/ifconfig.pp,0,0,191,0,1,2,24,15,59,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack_tasks/manifests/aodh/aodh.pp,1,0,191,0,1,2,46,32,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-oslo/manifests/db.pp,0,0,189,0,1,2,24,1,97,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-cinder/manifests/backend/rbd.pp,0,0,162,0,1,2,20,6,78,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-zaqar/manifests/init.pp,0,0,147,0,1,2,12,4,82,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-murano/manifests/dashboard.pp,0,0,142,0,1,2,21,18,51,4,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/plugins/ml2/cisco/nexus.pp,1,0,139,0,0,2,11,11,99,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/db.pp,1,0,130,0,0,2,11,0,69,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-pacemaker/manifests/resource/route.pp,1,0,127,1,1,2,14,6,79,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-pacemaker/manifests/resource/filesystem.pp,1,0,126,1,1,2,13,5,89,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-infrastructure-alerting/deployment_scripts/puppet/modules/nagios/manifests/service.pp,1,1,121,1,1,2,7,10,24,0,1,1,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-cinder/manifests/backend/emc_vnx.pp,0,0,121,0,1,2,15,6,74,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/neutron/midonet.pp,1,0,116,0,0,2,14,12,64,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/vmware/manifests/ceilometer.pp,2,0,116,0,1,2,6,9,75,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-influxdb-grafana/deployment_scripts/puppet/modules/lma_monitoring_analytics/manifests/grafana.pp,1,2,115,1,1,2,32,13,15,0,2,2,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/manifests/aggregator.pp,1,0,109,1,0,2,27,19,15,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-pacemaker/manifests/resource/ip.pp,1,0,108,1,1,2,11,8,71,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-pacemaker/manifests/resource/lsb.pp,1,0,108,1,1,2,12,5,80,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-ironic/deployment_scripts/puppet/manifests/ironic.pp,3,0,105,0,1,2,33,30,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/compute/vmware.pp,1,0,104,0,1,2,15,5,65,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/manage/cells.pp,1,0,89,0,1,2,10,8,61,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-heat/manifests/db.pp,0,0,88,0,0,2,8,1,44,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/services/fwaas.pp,1,0,87,0,0,2,3,5,43,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack/manifests/logrotate.pp,0,3,80,0,2,2,30,34,1,1,2,2,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/network/flatdhcp.pp,0,0,79,0,1,2,12,6,41,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/modules/lma_collector/manifests/logs/swift.pp,3,0,79,1,0,2,15,5,45,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-gnocchi/manifests/statsd.pp,0,0,78,0,2,2,14,5,32,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/cron/archive_deleted_rows.pp,1,0,76,1,0,2,9,10,51,1,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/fuel/manifests/bootstrap_cli.pp,0,0,76,1,1,2,13,10,41,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-cinder/manifests/type.pp,0,0,72,0,2,2,3,0,40,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-heat/manifests/keystone/domain.pp,0,0,71,0,0,2,3,7,32,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/manage/network.pp,0,0,71,0,1,2,11,3,41,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/cluster/manifests/haproxy_ocf.pp,0,0,69,0,2,2,15,15,4,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-gnocchi/manifests/db.pp,0,0,69,0,2,2,7,4,14,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-manila/manifests/type_set.pp,2,0,66,1,0,2,4,4,30,1,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/pacemaker/database/redis.pp,1,0,66,1,0,2,6,10,33,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/cluster/manifests/dns_ocf.pp,0,0,64,0,2,2,17,17,4,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/modules/lma_collector/manifests/collectd/openstack.pp,1,0,58,0,0,2,1,3,14,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/mysql_access.pp,1,1,58,0,2,2,10,9,20,0,1,1,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/ironic.pp,1,0,57,0,0,2,2,6,31,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/spicehtml5proxy.pp,0,0,57,0,0,2,9,3,30,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/compute/xenserver.pp,0,0,54,0,1,2,7,2,22,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/plugins/ml2/mech_driver.pp,1,1,54,0,1,2,5,3,25,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-keystone/examples/apache_with_paths.pp,6,0,53,0,1,2,17,11,19,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/ceph/osd.pp,1,0,53,0,0,2,6,8,29,2,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/apache_mpm.pp,0,1,49,1,1,2,10,13,1,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/ceph/mon.pp,1,0,49,0,0,2,0,3,35,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/compute/neutron.pp,0,0,48,0,1,2,3,4,17,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/mistral/api.pp,1,0,46,0,0,2,0,4,29,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/l23network/manifests/l3/defaultroute.pp,0,0,45,0,0,2,9,4,7,2,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-glance/manifests/policy.pp,0,0,45,1,0,2,4,7,25,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-designate/manifests/backend/bind9.pp,0,0,44,0,0,2,7,6,22,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-influxdb-grafana/deployment_scripts/puppet/modules/lma_monitoring_analytics/manifests/influxdb_user.pp,1,1,44,2,0,2,8,4,15,2,1,1,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/neutron/plugins/opencontrail.pp,1,0,43,0,0,2,0,4,27,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-elasticsearch-kibana/deployment_scripts/puppet/manifests/enable_quorum.pp,1,0,42,0,2,2,5,6,13,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ironic/manifests/client.pp,1,0,41,0,1,2,3,1,26,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/l23network/manifests/l3/route.pp,0,0,40,0,1,2,6,1,1,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/modules/heka/manifests/output/tcp.pp,1,1,40,0,1,2,5,7,14,0,1,1,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/modules/heka/manifests/input/logstreamer.pp,1,1,39,0,1,2,5,3,14,0,1,1,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/aodh/evaluator.pp,1,0,37,0,0,2,0,2,25,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/packstack/packstack/puppet/modules/packstack/manifests/neutron/bridge.pp,0,1,36,0,1,2,23,22,1,3,1,1,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/cert.pp,0,0,36,0,0,2,5,1,18,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/modules/heka/manifests/encoder/es_json.pp,1,1,36,0,1,2,5,2,14,0,1,1,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/db/sync.pp,0,0,32,0,0,2,6,3,12,1,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-opendaylight/deployment_scripts/puppet/modules/opendaylight/manifests/service.pp,1,0,28,1,0,2,5,7,0,1,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/fuel/manifests/nginx/repo.pp,0,3,28,1,1,2,9,5,0,0,1,1,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-swift/manifests/ringbuilder/rebalance.pp,0,0,28,0,0,2,4,2,10,1,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-qdr/examples/site.pp,0,0,24,0,2,2,9,6,13,0,0,1,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-cinder/manifests/client.pp,0,0,22,0,1,2,3,2,10,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack_tasks/manifests/keystone/workloads_collector_remove.pp,0,0,22,0,2,2,2,3,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-mellanox/deployment_scripts/puppet/modules/mellanox_openstack/manifests/cinder_iser.pp,0,0,21,0,1,2,5,3,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-mistral/manifests/client.pp,0,0,21,0,1,2,3,2,9,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/swift/swift.pp,0,0,17,0,0,2,0,0,6,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-mellanox/deployment_scripts/puppet/modules/mellanox_openstack/manifests/controller_ib_pv.pp,0,0,16,0,1,2,5,2,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/plugins/ovs/bridge.pp,0,0,14,0,1,2,2,0,1,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/heat/heat.pp,0,0,7,0,0,2,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/glance/db.pp,0,0,7,0,0,2,0,0,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-midonet/manifests/cluster.pp,2,0,131,1,1,2,24,5,81,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-cinder/manifests/backend/vmdk.pp,1,0,115,0,2,2,15,6,63,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-pacemaker/manifests/resource/ocf.pp,1,0,114,1,1,2,13,5,84,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-midonet/manifests/gateway/static.pp,2,1,112,1,1,2,12,12,83,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-infrastructure-alerting/deployment_scripts/puppet/modules/lma_infra_alerting/manifests/nagios/contact.pp,1,0,111,0,2,2,15,5,18,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/plugins/ml2/cisco/nexus1000v.pp,0,0,110,0,0,2,13,16,73,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-infrastructure-alerting/deployment_scripts/puppet/modules/nagios/manifests/host.pp,1,1,97,1,1,2,8,4,23,0,1,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/selinux.pp,1,1,96,0,2,2,10,8,42,0,1,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/compute/ironic.pp,2,0,90,0,0,2,2,1,40,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/modules/lma_collector/manifests/influxdb.pp,2,0,83,1,0,2,33,9,14,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-midonet/deployment_scripts/puppet/manifests/midonet-define-repositories.pp,6,0,81,0,0,2,17,14,14,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-barbican/manifests/plugins/dogtag.pp,0,0,79,0,1,2,11,2,42,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/ceph.pp,1,0,78,0,0,2,2,4,37,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-ironic/deployment_scripts/puppet/manifests/vips.pp,0,0,74,1,1,2,27,24,6,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/network/vlan.pp,0,0,72,0,1,2,11,6,36,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/deps.pp,0,0,68,1,0,2,2,5,4,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-pacemaker/manifests/constraint/colocation.pp,1,0,66,1,1,2,7,1,48,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-designate/manifests/pool_target.pp,0,0,64,0,0,2,8,12,24,1,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/pacemaker/haproxy_with_vip.pp,1,0,64,2,0,2,13,9,33,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/services/vpnaas.pp,2,0,64,0,1,2,4,2,40,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/fuel/manifests/mcollective.pp,0,0,63,1,0,2,17,8,0,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/ceph/rgw.pp,1,0,63,0,0,2,8,7,34,0,0,0,0
